pore_id,pore_volume_m3,pore_radius_m,shape_factor,clay_volume,pore_volume_um3,pore_radius_um,pore_diameter_um,equivalent_t2_ms
255,8.506206e-14,1.741497e-05,0.04703847,0.0,85062.06,17.41497,34.82994,1160.998
256,6.023283e-14,1.719647e-05,0.02304486,0.0,60232.829999999994,17.196469999999998,34.392939999999996,1146.4313333333332
257,6.23845e-14,1.692022e-05,0.02850937,0.0,62384.50000000001,16.92022,33.84044,1128.0146666666667
258,5.524292e-14,1.723734e-05,0.03840553,0.0,55242.92,17.23734,34.47468,1149.156
259,1.000955e-13,1.671985e-05,0.03913453,0.0,100095.5,16.719849999999997,33.439699999999995,1114.6566666666665
260,6.478391e-14,1.6745e-05,0.03256204,0.0,64783.91,16.745,33.49,1116.3333333333335
261,6.671617e-14,1.739935e-05,0.02737312,0.0,66716.17,17.399350000000002,34.798700000000004,1159.956666666667
262,9.866576e-14,1.729769e-05,0.02897814,0.0,98665.76000000001,17.297690000000003,34.595380000000006,1153.1793333333335
263,1.005202e-13,1.719088e-05,0.03363364,0.0,100520.2,17.19088,34.38176,1146.0586666666668
264,1.01957e-13,1.73075e-05,0.02548179,0.0,101957.0,17.3075,34.615,1153.8333333333335
265,5.014684e-14,1.722035e-05,0.02542961,0.0,50146.840000000004,17.22035,34.4407,1148.0233333333333
266,7.523795e-14,1.709602e-05,0.03029575,0.0,75237.95000000001,17.09602,34.19204,1139.7346666666667
267,6.708422e-14,1.651565e-05,0.02618644,0.0,67084.22,16.515649999999997,33.031299999999995,1101.0433333333333
268,6.491131e-14,1.687742e-05,0.02099428,0.0,64911.310000000005,16.87742,33.75484,1125.1613333333335
269,7.450893e-14,1.669885e-05,0.03875007,0.0,74508.93000000001,16.69885,33.3977,1113.2566666666667
270,5.049365e-14,1.708291e-05,0.03670938,0.0,50493.65,17.08291,34.16582,1138.8606666666667
271,2.550871e-14,1.664047e-05,0.03770262,0.0,25508.71,16.64047,33.28094,1109.3646666666668
272,4.808717e-14,1.664343e-05,0.02729631,0.0,48087.17,16.64343,33.28686,1109.562
273,7.696495e-14,1.664679e-05,0.07717505,0.0,76964.95,16.64679,33.29358,1109.786
274,5.399013e-14,1.672246e-05,0.03067656,0.0,53990.13,16.722459999999998,33.444919999999996,1114.8306666666665
275,7.290225e-14,1.687309e-05,0.06905508,0.0,72902.25,16.873089999999998,33.746179999999995,1124.8726666666666
276,8.469401e-14,1.622049e-05,0.02315524,0.0,84694.01,16.22049,32.44098,1081.3660000000002
277,7.378698e-14,1.663462e-05,0.02899419,0.0,73786.98,16.634619999999998,33.269239999999996,1108.9746666666665
278,6.217217e-14,1.62969e-05,0.02929177,0.0,62172.170000000006,16.2969,32.5938,1086.46
279,7.681632e-14,1.64669e-05,0.03641244,0.0,76816.32,16.4669,32.9338,1097.7933333333333
280,7.897507e-14,1.641893e-05,0.03268742,0.0,78975.06999999999,16.41893,32.83786,1094.5953333333334
281,6.118834e-14,1.654563e-05,0.03073714,0.0,61188.34,16.54563,33.09126,1103.042
282,2.051172e-14,1.662371e-05,0.04526542,0.0,20511.719999999998,16.62371,33.24742,1108.2473333333332
283,4.953106e-14,1.657466e-05,0.02769961,0.0,49531.060000000005,16.574659999999998,33.149319999999996,1104.9773333333333
284,7.782846e-14,1.641363e-05,0.04595705,0.0,77828.45999999999,16.41363,32.82726,1094.2420000000002
285,7.878397e-14,1.595165e-05,0.04786179,0.0,78783.97,15.951650000000003,31.903300000000005,1063.4433333333336
286,5.27515e-14,1.578355e-05,0.04071398,0.0,52751.5,15.783549999999998,31.567099999999996,1052.2366666666667
287,8.916723e-14,1.585459e-05,0.02588501,0.0,89167.23,15.854590000000002,31.709180000000003,1056.9726666666668
288,5.500935e-14,1.578814e-05,0.04063331,0.0,55009.35,15.788140000000002,31.576280000000004,1052.542666666667
289,1.730119e-13,1.625327e-05,0.02499043,0.0,173011.9,16.25327,32.50654,1083.5513333333333
290,4.386167e-14,1.596128e-05,0.03816743,0.0,43861.67,15.96128,31.92256,1064.0853333333334
291,2.461689e-14,1.623409e-05,0.04741345,0.0,24616.890000000003,16.234090000000002,32.468180000000004,1082.2726666666667
292,1.798562e-13,1.678627e-05,0.02954165,0.0,179856.2,16.786270000000002,33.572540000000004,1119.0846666666669
293,1.099833e-13,1.663014e-05,0.02300244,0.0,109983.3,16.63014,33.26028,1108.6760000000002
294,6.912973e-14,1.613421e-05,0.03822175,0.0,69129.73,16.13421,32.26842,1075.614
295,5.081216e-14,1.635532e-05,0.02540608,0.0,50812.16,16.35532,32.71064,1090.3546666666666
296,7.37162e-14,1.64212e-05,0.04055303,0.0,73716.2,16.421200000000002,32.842400000000005,1094.746666666667
297,5.735213e-14,1.601723e-05,0.03033393,0.0,57352.13,16.017229999999998,32.034459999999996,1067.8153333333332
298,5.141378e-14,1.638682e-05,0.02814077,0.0,51413.78,16.38682,32.77364,1092.4546666666668
299,6.372223e-14,1.630004e-05,0.02961291,0.0,63722.229999999996,16.30004,32.60008,1086.6693333333333
300,6.858473e-14,1.564763e-05,0.03479953,0.0,68584.73000000001,15.647630000000001,31.295260000000003,1043.1753333333334
301,9.437656e-14,1.772003e-05,0.03340499,0.0,94376.56,17.720029999999998,35.440059999999995,1181.3353333333332
302,9.453935e-14,1.622072e-05,0.03632999,0.0,94539.34999999999,16.22072,32.44144,1081.3813333333335
303,7.56697e-14,1.567399e-05,0.03716495,0.0,75669.7,15.673989999999998,31.347979999999996,1044.9326666666666
304,7.255543e-14,1.56083e-05,0.02869708,0.0,72555.43,15.608300000000002,31.216600000000003,1040.5533333333335
305,1.472696e-13,1.687251e-05,0.03425156,0.0,147269.6,16.87251,33.74502,1124.8339999999998
306,2.225996e-14,1.585351e-05,0.0222747,0.0,22259.96,15.85351,31.70702,1056.9006666666667
307,8.077286e-14,1.524127e-05,0.02167621,0.0,80772.86,15.24127,30.48254,1016.0846666666667
308,3.594152e-14,1.589505e-05,0.03112343,0.0,35941.52,15.89505,31.7901,1059.67
309,5.57596e-14,1.519186e-05,0.03642339,0.0,55759.600000000006,15.19186,30.38372,1012.7906666666668
310,4.661497e-14,1.545128e-05,0.03776742,0.0,46614.97,15.45128,30.90256,1030.0853333333334
311,1.420674e-13,1.605218e-05,0.0145435,0.0,142067.4,16.05218,32.10436,1070.1453333333334
312,2.43904e-14,1.57154e-05,0.02890835,0.0,24390.4,15.715399999999999,31.430799999999998,1047.6933333333334
313,3.490814e-14,1.558305e-05,0.03294157,0.0,34908.14,15.58305,31.1661,1038.8700000000001
314,7.586788e-14,1.578605e-05,0.03419407,0.0,75867.88,15.786050000000001,31.572100000000002,1052.4033333333334
315,6.406196e-14,1.558967e-05,0.02756316,0.0,64061.95999999999,15.589669999999998,31.179339999999996,1039.3113333333333
316,6.283041e-14,1.49811e-05,0.0307521,0.0,62830.409999999996,14.9811,29.9622,998.74
317,2.267048e-14,1.584521e-05,0.0294358,0.0,22670.480000000003,15.84521,31.69042,1056.3473333333334
318,7.528749e-14,1.521787e-05,0.02862026,0.0,75287.48999999999,15.21787,30.43574,1014.5246666666667
319,5.784758e-14,1.484267e-05,0.02519908,0.0,57847.579999999994,14.84267,29.68534,989.5113333333334
320,7.078596e-14,1.55019e-05,0.02624558,0.0,70785.96,15.501900000000001,31.003800000000002,1033.46
321,8.507621e-14,1.489322e-05,0.02815428,0.0,85076.21,14.89322,29.78644,992.8813333333334
322,1.710018e-14,1.591617e-05,0.03917164,0.0,17100.18,15.91617,31.83234,1061.078
323,6.532891e-14,1.582659e-05,0.02895188,0.0,65328.91,15.826590000000001,31.653180000000003,1055.1060000000002
324,8.213889e-14,1.516644e-05,0.04210578,0.0,82138.89,15.16644,30.33288,1011.096
325,1.013412e-13,1.568941e-05,0.03706393,0.0,101341.2,15.68941,31.37882,1045.9606666666668
326,8.41844e-14,1.542798e-05,0.04485673,0.0,84184.40000000001,15.42798,30.85596,1028.532
327,2.0901e-14,1.466413e-05,0.06323884,0.0,20901.0,14.66413,29.32826,977.6086666666667
328,3.361289e-14,1.492563e-05,0.03691293,0.0,33612.89,14.92563,29.85126,995.042
329,4.260181e-14,1.522537e-05,0.0354639,0.0,42601.81,15.22537,30.45074,1015.0246666666667
330,5.360085e-14,1.565707e-05,0.03396706,0.0,53600.85,15.657070000000001,31.314140000000002,1043.8046666666667
331,4.917009e-14,1.498928e-05,0.02933872,0.0,49170.090000000004,14.989279999999999,29.978559999999998,999.2853333333333
332,4.176662e-14,1.453263e-05,0.02275221,0.0,41766.619999999995,14.532630000000001,29.065260000000002,968.8420000000001
333,5.632583e-14,1.505913e-05,0.02592739,0.0,56325.829999999994,15.05913,30.11826,1003.942
334,5.853413e-14,1.476259e-05,0.03070355,0.0,58534.130000000005,14.76259,29.52518,984.1726666666667
335,4.175246e-14,1.500608e-05,0.03519637,0.0,41752.46,15.00608,30.01216,1000.4053333333334
336,5.151287e-14,1.479447e-05,0.02565861,0.0,51512.87,14.79447,29.58894,986.2980000000001
337,6.094769e-14,1.494419e-05,0.05,0.0,60947.689999999995,14.944189999999999,29.888379999999998,996.2793333333333
338,7.563431e-14,1.478269e-05,0.02254005,0.0,75634.31,14.782689999999999,29.565379999999998,985.5126666666666
339,7.312874e-14,1.506476e-05,0.03790251,0.0,73128.74,15.064760000000001,30.129520000000003,1004.3173333333335
340,4.41731e-14,1.538815e-05,0.03408111,0.0,44173.1,15.38815,30.7763,1025.8766666666668
341,7.576879e-14,1.556903e-05,0.03404488,0.0,75768.79000000001,15.569030000000001,31.138060000000003,1037.9353333333336
342,2.731357e-14,1.515223e-05,0.02044052,0.0,27313.57,15.152230000000001,30.304460000000002,1010.1486666666668
343,5.287182e-14,1.553975e-05,0.02643503,0.0,52871.82,15.53975,31.0795,1035.9833333333333
344,9.555149e-14,1.501159e-05,0.05545823,0.0,95551.49,15.01159,30.02318,1000.7726666666667
345,2.858051e-14,1.549141e-05,0.04372684,0.0,28580.51,15.49141,30.98282,1032.7606666666668
346,1.357539e-13,1.564348e-05,0.03469949,0.0,135753.9,15.643479999999998,31.286959999999997,1042.8986666666667
347,5.397597e-14,1.534446e-05,0.02770431,0.0,53975.97,15.34446,30.68892,1022.964
348,6.01762e-14,1.473187e-05,0.02662511,0.0,60176.200000000004,14.73187,29.46374,982.1246666666667
349,7.920864e-14,1.460301e-05,0.03855127,0.0,79208.64,14.60301,29.20602,973.534
350,4.296986e-14,1.439391e-05,0.03043606,0.0,42969.86,14.39391,28.78782,959.594
351,7.137342e-14,1.470881e-05,0.04048074,0.0,71373.42000000001,14.70881,29.41762,980.5873333333334
352,3.795164e-14,1.514594e-05,0.03127939,0.0,37951.64,15.14594,30.29188,1009.7293333333333
353,4.589303e-14,1.449623e-05,0.03862318,0.0,45893.03,14.49623,28.99246,966.4153333333334
354,5.59507e-14,1.428539e-05,0.03185666,0.0,55950.7,14.28539,28.57078,952.3593333333333
355,1.020207e-13,1.441181e-05,0.02674512,0.0,102020.7,14.411810000000001,28.823620000000002,960.7873333333334
356,4.809425e-14,1.43462e-05,0.02322719,0.0,48094.25,14.3462,28.6924,956.4133333333333
357,4.243194e-14,1.436656e-05,0.02242593,0.0,42431.94,14.36656,28.73312,957.7706666666667
358,9.725018e-14,1.469344e-05,0.0276094,0.0,97250.18,14.69344,29.38688,979.5626666666667
359,5.468376e-14,1.442039e-05,0.0324757,0.0,54683.76,14.42039,28.84078,961.3593333333333
360,8.014293e-14,1.592061e-05,0.02201423,0.0,80142.93000000001,15.920609999999998,31.841219999999996,1061.374
361,4.718828e-14,1.451428e-05,0.03560659,0.0,47188.28,14.51428,29.02856,967.6186666666666
362,1.618005e-14,1.428206e-05,0.02294044,0.0,16180.050000000001,14.282060000000001,28.564120000000003,952.1373333333335
363,4.808009e-14,1.455421e-05,0.03935893,0.0,48080.09,14.55421,29.10842,970.2806666666667
364,4.19011e-14,1.418098e-05,0.04145018,0.0,41901.1,14.18098,28.36196,945.3986666666667
365,8.378096e-14,1.449281e-05,0.02616504,0.0,83780.96,14.49281,28.98562,966.1873333333334
366,4.7981e-14,1.436421e-05,0.03796481,0.0,47981.0,14.36421,28.72842,957.614
367,4.519231e-14,1.495265e-05,0.02625969,0.0,45192.310000000005,14.95265,29.9053,996.8433333333334
368,6.998616e-14,1.429687e-05,0.02682516,0.0,69986.16,14.29687,28.59374,953.1246666666667
369,5.824394e-14,1.466152e-05,0.03504868,0.0,58243.939999999995,14.66152,29.32304,977.4346666666667
370,2.486462e-14,1.397761e-05,0.03739063,0.0,24864.62,13.97761,27.95522,931.8406666666667
371,1.857946e-14,1.453146e-05,0.03861252,0.0,18579.46,14.531460000000001,29.062920000000002,968.7640000000001
372,8.739776e-14,1.451389e-05,0.01573938,0.0,87397.76,14.51389,29.02778,967.5926666666667
373,3.709521e-14,1.486483e-05,0.0378511,0.0,37095.21,14.864830000000001,29.729660000000003,990.9886666666667
374,3.663515e-14,1.433772e-05,0.04977502,0.0,36635.15,14.33772,28.67544,955.848
375,3.754112e-14,1.441358e-05,0.02884931,0.0,37541.119999999995,14.413580000000001,28.827160000000003,960.9053333333335
376,4.660081e-14,1.395683e-05,0.03686576,0.0,46600.81,13.95683,27.91366,930.4553333333333
377,7.68871e-14,1.430598e-05,0.04062782,0.0,76887.1,14.30598,28.61196,953.7320000000001
378,5.633999e-14,1.39831e-05,0.03004533,0.0,56339.99,13.9831,27.9662,932.2066666666667
379,3.604768e-14,1.447399e-05,0.04421108,0.0,36047.68,14.47399,28.94798,964.9326666666667
380,3.793748e-14,1.443906e-05,0.03050506,0.0,37937.48,14.43906,28.87812,962.604
381,3.993344e-14,1.428892e-05,0.03116989,0.0,39933.44,14.28892,28.57784,952.5946666666666
382,2.145308e-14,1.379137e-05,0.03488874,0.0,21453.08,13.791369999999999,27.582739999999998,919.4246666666667
383,4.338745e-14,1.40789e-05,0.04971413,0.0,43387.45,14.0789,28.1578,938.5933333333335
384,1.582616e-14,1.44752e-05,0.03138825,0.0,15826.160000000002,14.4752,28.9504,965.0133333333333
385,3.475951e-14,1.440856e-05,0.04309169,0.0,34759.51,14.40856,28.81712,960.5706666666666
386,3.912656e-14,1.358435e-05,0.05,0.0,39126.56,13.58435,27.1687,905.6233333333334
387,3.614677e-14,1.378461e-05,0.02786146,0.0,36146.77,13.78461,27.56922,918.974
388,4.350778e-14,1.369898e-05,0.03532408,0.0,43507.78,13.69898,27.39796,913.2653333333334
389,5.761401e-14,1.414606e-05,0.03619821,0.0,57614.01,14.14606,28.29212,943.0706666666667
390,3.936721e-14,1.403646e-05,0.02979387,0.0,39367.21,14.03646,28.07292,935.764
391,5.102449e-14,1.379712e-05,0.02992325,0.0,51024.49,13.79712,27.59424,919.808
392,3.566548e-14,1.387775e-05,0.03658412,0.0,35665.48,13.877749999999999,27.755499999999998,925.1833333333333
393,4.241778e-14,1.379695e-05,0.03512139,0.0,42417.78,13.79695,27.5939,919.7966666666667
394,2.069574e-14,1.399486e-05,0.04319616,0.0,20695.739999999998,13.99486,27.98972,932.9906666666667
395,2.64076e-14,1.405052e-05,0.03267472,0.0,26407.600000000002,14.05052,28.10104,936.7013333333334
396,4.29557e-14,1.384725e-05,0.02345043,0.0,42955.7,13.84725,27.6945,923.1500000000001
397,5.336728e-14,1.374641e-05,0.02636824,0.0,53367.28,13.746410000000001,27.492820000000002,916.4273333333334
398,5.01893e-14,1.411402e-05,0.02809954,0.0,50189.299999999996,14.11402,28.22804,940.9346666666667
399,8.084364e-14,1.400919e-05,0.06947324,0.0,80843.64,14.00919,28.01838,933.946
400,4.15472e-14,1.370516e-05,0.02987563,0.0,41547.200000000004,13.70516,27.41032,913.6773333333333
401,7.719145e-14,1.402255e-05,0.04132944,0.0,77191.45,14.02255,28.0451,934.8366666666667
402,3.071096e-14,1.391133e-05,0.04501777,0.0,30710.96,13.911330000000001,27.822660000000003,927.4220000000001
403,5.925608e-14,1.412335e-05,0.02844993,0.0,59256.08,14.123349999999999,28.246699999999997,941.5566666666666
404,5.590824e-14,1.350049e-05,0.03626169,0.0,55908.24,13.50049,27.00098,900.0326666666666
405,2.85522e-14,1.412129e-05,0.02688374,0.0,28552.199999999997,14.12129,28.24258,941.4193333333334
406,7.027635e-14,1.357097e-05,0.04946264,0.0,70276.35,13.57097,27.14194,904.7313333333334
407,1.036911e-14,1.361712e-05,0.02730873,0.0,10369.11,13.61712,27.23424,907.808
408,3.579996e-14,1.403583e-05,0.02639562,0.0,35799.96,14.03583,28.07166,935.7220000000001
409,4.791022e-14,1.393552e-05,0.04222214,0.0,47910.22,13.93552,27.87104,929.0346666666667
410,3.596983e-14,1.381418e-05,0.03146007,0.0,35969.83,13.814179999999999,27.628359999999997,920.9453333333332
411,5.634707e-14,1.357485e-05,0.02593619,0.0,56347.07,13.57485,27.1497,904.99
412,1.684537e-14,1.351052e-05,0.04297578,0.0,16845.37,13.51052,27.02104,900.7013333333333
413,3.320945e-14,1.315608e-05,0.02990562,0.0,33209.450000000004,13.15608,26.31216,877.072
414,4.928333e-14,1.345667e-05,0.02691917,0.0,49283.33,13.45667,26.91334,897.1113333333334
415,2.344904e-14,1.389947e-05,0.0345319,0.0,23449.04,13.899469999999999,27.798939999999998,926.6313333333333
416,4.340161e-14,1.391426e-05,0.022781,0.0,43401.61,13.91426,27.82852,927.6173333333334
417,6.867675e-14,1.346859e-05,0.03022306,0.0,68676.75,13.468589999999999,26.937179999999998,897.906
418,5.864738e-14,1.35964e-05,0.045964,0.0,58647.38,13.596400000000001,27.192800000000002,906.4266666666667
419,4.065539e-14,1.397191e-05,0.0284131,0.0,40655.39,13.97191,27.94382,931.4606666666666
420,2.612448e-14,1.337366e-05,0.02884778,0.0,26124.48,13.37366,26.74732,891.5773333333333
421,3.131258e-14,1.391913e-05,0.02641484,0.0,31312.579999999998,13.919130000000001,27.838260000000002,927.9420000000001
422,3.768268e-14,1.341384e-05,0.03216357,0.0,37682.68,13.41384,26.82768,894.2560000000001
423,5.51509e-14,1.380675e-05,0.0409432,0.0,55150.9,13.80675,27.6135,920.4499999999999
424,2.232366e-14,1.329424e-05,0.0346592,0.0,22323.66,13.29424,26.58848,886.2826666666667
425,2.969882e-14,1.352871e-05,0.04125999,0.0,29698.82,13.52871,27.05742,901.9140000000001
426,6.659585e-14,1.344808e-05,0.02032012,0.0,66595.85,13.44808,26.89616,896.5386666666667
427,6.020452e-14,1.372991e-05,0.03418297,0.0,60204.520000000004,13.72991,27.45982,915.3273333333334
428,3.214069e-14,1.349576e-05,0.04122644,0.0,32140.69,13.495759999999999,26.991519999999998,899.7173333333333
429,6.406904e-14,1.368897e-05,0.02440644,0.0,64069.03999999999,13.68897,27.37794,912.598
430,4.230454e-14,1.363948e-05,0.02345362,0.0,42304.53999999999,13.63948,27.27896,909.2986666666668
431,4.929041e-14,1.300549e-05,0.03627082,0.0,49290.409999999996,13.00549,26.01098,867.0326666666667
432,3.890715e-14,1.336087e-05,0.0304991,0.0,38907.149999999994,13.36087,26.72174,890.7246666666667
433,4.358563e-14,1.341732e-05,0.02920939,0.0,43585.63,13.41732,26.83464,894.488
434,7.891845e-14,1.392399e-05,0.03067588,0.0,78918.45,13.92399,27.84798,928.2660000000001
435,6.564741e-14,1.347994e-05,0.02121287,0.0,65647.41,13.479940000000001,26.959880000000002,898.6626666666667
436,6.281626e-14,1.349815e-05,0.06520917,0.0,62816.259999999995,13.49815,26.9963,899.8766666666668
437,4.285661e-14,1.289226e-05,0.04280521,0.0,42856.61,12.89226,25.78452,859.484
438,3.583535e-14,1.342726e-05,0.04802469,0.0,35835.35,13.42726,26.85452,895.1506666666668
439,3.251582e-14,1.337517e-05,0.03706356,0.0,32515.82,13.37517,26.75034,891.6780000000001
440,3.888592e-14,1.27705e-05,0.03330975,0.0,38885.92,12.7705,25.541,851.3666666666667
441,3.831261e-14,1.426281e-05,0.03015082,0.0,38312.61,14.26281,28.52562,950.854
442,3.618216e-14,1.331013e-05,0.02970708,0.0,36182.159999999996,13.310130000000001,26.620260000000002,887.3420000000001
443,4.754217e-14,1.349098e-05,0.03732287,0.0,47542.17,13.49098,26.98196,899.3986666666667
444,5.687791e-14,1.348975e-05,0.02751168,0.0,56877.91,13.48975,26.9795,899.3166666666667
445,2.92246e-14,1.264406e-05,0.03984457,0.0,29224.6,12.64406,25.28812,842.9373333333333
446,3.868774e-14,1.354896e-05,0.03021611,0.0,38687.74,13.548960000000001,27.097920000000002,903.2640000000001
447,3.087375e-14,1.319484e-05,0.05126234,0.0,30873.75,13.194840000000001,26.389680000000002,879.6560000000001
448,2.447534e-14,1.358411e-05,0.046007,0.0,24475.34,13.58411,27.16822,905.6073333333334
449,6.605793e-14,1.360262e-05,0.03496045,0.0,66057.93000000001,13.60262,27.20524,906.8413333333334
450,2.009412e-14,1.348148e-05,0.03370286,0.0,20094.12,13.48148,26.96296,898.7653333333334
451,3.650067e-14,1.455136e-05,0.03280025,0.0,36500.67,14.55136,29.10272,970.0906666666667
452,2.531761e-14,1.351961e-05,0.02952794,0.0,25317.61,13.51961,27.03922,901.3073333333334
453,3.11781e-14,1.35292e-05,0.02375569,0.0,31178.100000000002,13.529200000000001,27.058400000000002,901.9466666666668
454,4.184447e-14,1.292303e-05,0.02876339,0.0,41844.47,12.92303,25.84606,861.5353333333334
455,4.378382e-14,1.332925e-05,0.03746983,0.0,43783.82,13.32925,26.6585,888.6166666666667
456,7.587496e-15,1.303983e-05,0.04456932,0.0,7587.496,13.03983,26.07966,869.322
457,5.009021e-14,1.402979e-05,0.02645269,0.0,50090.21,14.02979,28.05958,935.3193333333334
458,3.949462e-14,1.371517e-05,0.03669108,0.0,39494.619999999995,13.71517,27.43034,914.3446666666667
459,7.716313e-14,1.288321e-05,0.03661569,0.0,77163.13,12.88321,25.76642,858.8806666666667
460,8.346953e-14,1.302679e-05,0.06997328,0.0,83469.53,13.02679,26.05358,868.4526666666667
461,4.511446e-14,1.350929e-05,0.02401412,0.0,45114.46,13.50929,27.01858,900.6193333333333
462,7.208121e-14,1.305788e-05,0.03987989,0.0,72081.21,13.057879999999999,26.115759999999998,870.5253333333333
463,2.66624e-14,1.261393e-05,0.03714084,0.0,26662.4,12.61393,25.22786,840.9286666666667
464,3.390308e-14,1.277916e-05,0.03381613,0.0,33903.08,12.779160000000001,25.558320000000002,851.9440000000001
465,4.059877e-14,1.313997e-05,0.04239795,0.0,40598.77,13.139970000000002,26.279940000000003,875.9980000000002
466,4.614783e-14,1.341105e-05,0.03741555,0.0,46147.829999999994,13.41105,26.8221,894.07
467,3.574333e-14,1.28299e-05,0.02490324,0.0,35743.33,12.8299,25.6598,855.3266666666667
468,2.938739e-14,1.294691e-05,0.03165367,0.0,29387.39,12.94691,25.89382,863.1273333333335
469,3.262906e-14,1.279083e-05,0.02691547,0.0,32629.06,12.79083,25.58166,852.722
470,2.348443e-14,1.329652e-05,0.02876224,0.0,23484.43,13.296520000000001,26.593040000000002,886.4346666666668
