slice_index_0_based,slice_index_1_based,pore_px,solid_px,total_px,porosity
173,174,95260,348296,443556,0.21476431386341296
174,175,94527,349029,443556,0.21311176040905772
175,176,94404,349152,443556,0.21283445607769932
176,177,94087,349469,443556,0.21211977743509275
177,178,93713,349843,443556,0.21127659190722253
178,179,93678,349878,443556,0.21119768417065715
179,180,93316,350240,443556,0.21038155272389505
180,181,93135,350421,443556,0.20997348700051402
181,182,93504,350052,443556,0.2108053999945892
182,183,94142,349414,443556,0.21224377530683838
183,184,94717,348839,443556,0.21354011669326986
184,185,94929,348627,443556,0.21401807212618024
185,186,95087,348469,443556,0.214374284194104
186,187,95047,348509,443556,0.21428410392374356
187,188,94860,348696,443556,0.21386251115980845
188,189,94950,348606,443556,0.21406541676811947
189,190,95127,348429,443556,0.21446446446446446
190,191,95534,348022,443556,0.21538204871538205
191,192,95801,347755,443556,0.21598400202003806
192,193,96188,347368,443556,0.21685649613577543
193,194,96456,347100,443556,0.21746070394719044
194,195,96736,346820,443556,0.21809196583971358
195,196,97182,346374,443556,0.21909747585423262
196,197,97762,345794,443556,0.22040508977445913
197,198,98773,344783,443556,0.22268439610781954
198,199,99821,343735,443556,0.22504711919126333
199,200,100759,342797,443556,0.2271618465312159
200,201,101943,341613,443556,0.22983118253388524
201,202,103355,340201,443556,0.23301454607760913
202,203,104487,339069,443556,0.2355666477288099
203,204,105260,338296,443556,0.2373093814535256
204,205,105927,337629,443556,0.23881313746178612
205,206,106230,337326,443556,0.2394962530097665
206,207,106445,337111,443556,0.23998097196295395
207,208,106579,336977,443556,0.24028307586866146
208,209,106529,337027,443556,0.2401703505307109
209,210,106634,336922,443556,0.24040707374040707
210,211,106917,336639,443556,0.24104509915320727
211,212,106419,337137,443556,0.23992235478721965
212,213,106097,337459,443556,0.23919640361081804
213,214,105725,337831,443556,0.23835772709646583
214,215,105169,338387,443556,0.23710422133845557
215,216,104455,339101,443556,0.23549450351252152
216,217,103271,340285,443556,0.2328251675098522
217,218,102260,341296,443556,0.2305458611764918
218,219,101609,341947,443556,0.22907817727637547
219,220,101038,342518,443556,0.22779085391698004
220,221,100353,343203,443556,0.22624651678705732
221,222,99256,344300,443556,0.22377332287242196
222,223,98559,344997,443556,0.22220193166139113
223,224,98168,345388,443556,0.22132041951861772
224,225,97886,345670,443556,0.22068464861257653
225,226,97849,345707,443556,0.2206012318624931
226,227,97940,345616,443556,0.22080639197756316
227,228,98029,345527,443556,0.22100704307911515
228,229,98390,345166,443556,0.2218209200191182
229,230,99300,344256,443556,0.22387252116981846
230,231,100151,343405,443556,0.22579110642173705
