component_label,voxel_count,volume_um3,is_open
424,1,3623.8786559999994,False
425,1,3623.8786559999994,True
426,1,3623.8786559999994,False
427,2,7247.757311999999,False
428,6,21743.271935999997,False
429,2,7247.757311999999,False
430,1,3623.8786559999994,False
431,1,3623.8786559999994,False
432,1,3623.8786559999994,False
433,1,3623.8786559999994,False
434,1,3623.8786559999994,False
435,1,3623.8786559999994,False
436,1,3623.8786559999994,False
437,2,7247.757311999999,False
438,1,3623.8786559999994,False
439,1,3623.8786559999994,False
440,4,14495.514623999998,False
441,1,3623.8786559999994,False
442,2,7247.757311999999,False
443,1,3623.8786559999994,False
444,1,3623.8786559999994,False
445,3,10871.635967999999,False
446,1,3623.8786559999994,False
447,1,3623.8786559999994,False
448,5,18119.393279999997,False
449,1,3623.8786559999994,False
450,1,3623.8786559999994,False
451,1,3623.8786559999994,False
452,2,7247.757311999999,False
453,1,3623.8786559999994,False
454,1,3623.8786559999994,False
455,1,3623.8786559999994,False
456,2,7247.757311999999,False
457,10,36238.78655999999,False
458,1,3623.8786559999994,False
459,1,3623.8786559999994,False
460,1,3623.8786559999994,False
461,2,7247.757311999999,False
462,1,3623.8786559999994,False
463,1,3623.8786559999994,False
464,1,3623.8786559999994,False
465,2,7247.757311999999,False
466,7,25367.150591999995,False
467,1,3623.8786559999994,False
468,116,420369.9240959999,False
469,1,3623.8786559999994,False
470,5,18119.393279999997,False
471,1,3623.8786559999994,False
472,1,3623.8786559999994,False
473,7,25367.150591999995,False
474,1,3623.8786559999994,False
475,20,72477.57311999999,False
476,8,28991.029247999995,False
477,6,21743.271935999997,False
478,1,3623.8786559999994,False
479,1,3623.8786559999994,False
480,1,3623.8786559999994,False
481,1,3623.8786559999994,False
482,3,10871.635967999999,False
483,1,3623.8786559999994,False
484,38,137707.38892799997,False
485,1,3623.8786559999994,False
486,1,3623.8786559999994,False
487,77,279038.65651199996,True
488,1,3623.8786559999994,False
489,1,3623.8786559999994,False
490,1,3623.8786559999994,False
491,1,3623.8786559999994,False
492,1,3623.8786559999994,False
493,4,14495.514623999998,False
494,1,3623.8786559999994,False
495,1,3623.8786559999994,False
496,1,3623.8786559999994,False
497,1,3623.8786559999994,False
498,1,3623.8786559999994,False
499,1,3623.8786559999994,False
500,1,3623.8786559999994,False
501,1,3623.8786559999994,False
502,1,3623.8786559999994,False
503,1,3623.8786559999994,False
504,2,7247.757311999999,False
505,1,3623.8786559999994,True
506,82,297158.049792,False
507,1,3623.8786559999994,False
508,1,3623.8786559999994,False
509,249,902345.7853439999,False
510,1,3623.8786559999994,True
511,1,3623.8786559999994,False
512,1,3623.8786559999994,False
513,1,3623.8786559999994,False
514,1,3623.8786559999994,False
515,2,7247.757311999999,False
516,1,3623.8786559999994,False
517,2,7247.757311999999,False
518,3,10871.635967999999,False
519,1,3623.8786559999994,False
520,1,3623.8786559999994,False
521,1,3623.8786559999994,False
522,1,3623.8786559999994,False
523,1,3623.8786559999994,False
524,1,3623.8786559999994,False
525,2,7247.757311999999,False
526,1,3623.8786559999994,False
527,7,25367.150591999995,False
528,6,21743.271935999997,False
529,1,3623.8786559999994,False
530,1,3623.8786559999994,False
531,1,3623.8786559999994,False
532,3,10871.635967999999,False
533,1,3623.8786559999994,False
534,1,3623.8786559999994,False
535,1,3623.8786559999994,False
536,1,3623.8786559999994,False
537,4,14495.514623999998,False
538,1,3623.8786559999994,False
539,1,3623.8786559999994,False
540,1,3623.8786559999994,False
541,3,10871.635967999999,False
542,1,3623.8786559999994,False
543,2,7247.757311999999,True
544,1,3623.8786559999994,True
545,2,7247.757311999999,False
546,1,3623.8786559999994,False
547,1,3623.8786559999994,False
548,3,10871.635967999999,False
549,1,3623.8786559999994,False
550,1,3623.8786559999994,False
551,1,3623.8786559999994,False
552,2,7247.757311999999,False
553,1,3623.8786559999994,False
554,1,3623.8786559999994,False
555,1,3623.8786559999994,False
556,1,3623.8786559999994,False
557,1,3623.8786559999994,False
558,1,3623.8786559999994,False
559,26,94220.84505599999,False
560,2,7247.757311999999,False
561,1,3623.8786559999994,False
562,7,25367.150591999995,False
563,46,166698.41817599998,False
564,1,3623.8786559999994,False
565,4,14495.514623999998,False
566,6,21743.271935999997,False
567,1,3623.8786559999994,False
568,12,43486.543871999995,False
569,2,7247.757311999999,False
570,1,3623.8786559999994,False
571,2,7247.757311999999,False
572,1,3623.8786559999994,False
573,1,3623.8786559999994,False
574,2,7247.757311999999,True
575,1,3623.8786559999994,False
576,1,3623.8786559999994,False
577,6,21743.271935999997,False
578,2,7247.757311999999,False
579,1,3623.8786559999994,False
580,1,3623.8786559999994,True
581,1,3623.8786559999994,False
582,2,7247.757311999999,False
583,1,3623.8786559999994,False
584,4,14495.514623999998,False
585,1,3623.8786559999994,False
586,1,3623.8786559999994,False
587,1,3623.8786559999994,False
588,1,3623.8786559999994,False
589,1,3623.8786559999994,False
590,1,3623.8786559999994,False
591,2,7247.757311999999,False
592,1,3623.8786559999994,False
593,6,21743.271935999997,False
594,1,3623.8786559999994,False
595,1,3623.8786559999994,False
596,1,3623.8786559999994,False
597,23,83349.20908799999,False
598,2,7247.757311999999,False
599,3,10871.635967999999,False
600,104,376883.38022399996,False
601,6,21743.271935999997,False
602,3,10871.635967999999,False
603,4,14495.514623999998,False
604,1,3623.8786559999994,False
605,2,7247.757311999999,False
606,1,3623.8786559999994,False
607,1,3623.8786559999994,False
608,1,3623.8786559999994,False
609,6,21743.271935999997,False
610,1,3623.8786559999994,False
611,1,3623.8786559999994,False
612,1,3623.8786559999994,False
613,2,7247.757311999999,False
614,4,14495.514623999998,False
615,1,3623.8786559999994,False
616,2,7247.757311999999,False
617,1,3623.8786559999994,False
618,2,7247.757311999999,True
619,1,3623.8786559999994,True
620,294,1065420.3248639998,True
621,1,3623.8786559999994,True
622,1,3623.8786559999994,True
623,7,25367.150591999995,True
624,4,14495.514623999998,False
625,3,10871.635967999999,False
626,4,14495.514623999998,False
627,2,7247.757311999999,False
628,2,7247.757311999999,False
629,1,3623.8786559999994,False
630,2,7247.757311999999,False
631,3,10871.635967999999,False
632,44,159450.66086399998,False
633,1,3623.8786559999994,False
634,2,7247.757311999999,False
635,1,3623.8786559999994,False
636,2,7247.757311999999,False
637,11,39862.665215999994,False
638,1,3623.8786559999994,False
639,1,3623.8786559999994,True
640,1,3623.8786559999994,False
641,2,7247.757311999999,False
642,1,3623.8786559999994,False
