time_ms,uncoupled_signal_normalized,coupled_signal_normalized
134.0,0.7465474118516155,0.7447656639574435
136.0,0.743328946806193,0.7414341844413934
138.0,0.7401251704913853,0.7381166926367115
140.0,0.7369360087583077,0.7348131585380826
142.0,0.7337613878910946,0.7315235512434786
144.0,0.7306012346039367,0.728247838990301
146.0,0.7274554760381365,0.7249859891903605
148.0,0.7243240397591861,0.7217379684637362
150.0,0.72120685375387,0.7185037426715434
152.0,0.7181038464273883,0.7152832769476453
154.0,0.7150149466005045,0.7120765357293414
156.0,0.7119400835067136,0.7088834827870688
158.0,0.7088791867894337,0.7057040812531391
160.0,0.7058321864992176,0.7025382936495493
162.0,0.7027990130909881,0.699386081914891
164.0,0.6997795974212946,0.6962474074303839
166.0,0.6967738707455876,0.6931222310450722
168.0,0.6937817647155201,0.6900105131001947
170.0,0.690803211376263,0.686912213452765
172.0,0.6878381431638501,0.6838272914983832
174.0,0.6848864929025321,0.6807557061933032
176.0,0.681948193802163,0.6776974160757788
178.0,0.6790231794555979,0.6746523792867151
180.0,0.6761113838361149,0.6716205535896352
182.0,0.6732127412948562,0.6686018963900007
184.0,0.6703271865582892,0.6655963647538921
186.0,0.6674546547256855,0.6626039154260753
188.0,0.6645950812666211,0.6596245048474735
190.0,0.6617484020184958,0.6566580891720621
192.0,0.6589145531840703,0.6537046242832043
194.0,0.6560934713290232,0.6507640658094437
196.0,0.6532850933795261,0.6478363691397764
198.0,0.6504893566198386,0.6449214894384131
200.0,0.6477061986899201,0.6420193816590469
202.0,0.6449355575830601,0.6391300005586494
204.0,0.6421773716435281,0.6362533007108037
206.0,0.6394315795642409,0.6333892365185858
208.0,0.6366981203844455,0.6305377622270197
210.0,0.6339769334874228,0.6276988319351094
212.0,0.6312679585982066,0.6248723996074654
214.0,0.6285711357813218,0.6220584190855377
216.0,0.6258864054385379,0.6192568440984682
218.0,0.6232137083066417,0.6164676282735726
220.0,0.6205529854552243,0.6136907251464669
222.0,0.6179041782844877,0.610926088170847
224.0,0.6152672285230665,0.6081736707279317
226.0,0.6126420782258655,0.6054334261355834
228.0,0.6100286697719154,0.602705307657111
230.0,0.6074269458622437,0.5999892685097713
232.0,0.6048368495177616,0.5972852618729731
234.0,0.6022583240771678,0.5945932408962005
236.0,0.5996913131948673,0.5919131587066502
238.0,0.5971357608389054,0.5892449684166099
240.0,0.5945916112889196,0.5865886231305734
242.0,0.592058809134103,0.5839440759521061
244.0,0.5895372992711887,0.5813112799904625
246.0,0.5870270269024424,0.5786901883669751
248.0,0.5845279375336763,0.5760807542212095
250.0,0.5820399769722749,0.573482930716902
252.0,0.5795630913252362,0.5708966710476818
254.0,0.5770972269972264,0.5683219284425848
256.0,0.5746423306886514,0.5657586561713727
258.0,0.5721983493937411,0.563206807549646
260.0,0.5697652303986501,0.5606663359437851
262.0,0.5673429212795691,0.5581371947756932
264.0,0.5649313699008527,0.5556193375273774
266.0,0.562530524413162,0.553112717745345
268.0,0.5601403332516197,0.5506172890448482
270.0,0.5577607451339788,0.5481330051139582
272.0,0.5553917090588055,0.5456598197174923
274.0,0.5530331743036746,0.5431976867007832
276.0,0.5506850904233817,0.5407465599933096
278.0,0.5483474072481626,0.5383063936121857
280.0,0.5460200748819335,0.5358771416655104
282.0,0.543703043700537,0.5334587583555886
284.0,0.5413962643500059,0.5310511979820254
286.0,0.539099687744839,0.5286544149446931
288.0,0.5368132650662867,0.5262683637465821
290.0,0.5345369477606542,0.5238929989965384
292.0,0.5322706875376129,0.5215282754118815
