time_ms,extra_comsol_signal,extra_comsol_normalized
2063.0001990984824,377.967999656871,0.004282768256376892
2066.4908990984827,375.592840400213,0.004255855246075784
2069.9815990984825,373.232783502736,0.004229113361120091
2073.472299098473,370.88772987123,0.004202541478681278
2076.9629990984727,368.557581116825,0.004176138483911717
2080.4536990984725,366.242239548966,0.004149903269876406
2083.944399098483,363.941608169609,0.00412383473748721
2087.4350990984826,361.655590667339,0.004097931795436212
2090.9257990984825,359.384091411674,0.004072193360131165
2094.4164990984827,357.12701544733,0.004046618355630522
2097.9071990984826,354.884268488629,0.004021205713580057
2101.3978990984824,352.655756913906,0.0039959543731494995
2104.8885990984827,350.441387760023,0.003970863280970374
2108.3792990984825,348.241068716907,0.003945931391074104
2111.869999098473,346.054708122175,0.003921157664831109
2115.3606990984727,343.882214955787,0.003896541070890223
2118.8513990984725,341.72349883479,0.003872080585119131
2122.342099098483,339.578470008078,0.0038477751905449994
2125.8327990984826,337.447039351249,0.0038236238772961983
2129.3234990984824,335.329118361483,0.0037996256425442652
2132.8141990984827,333.224619152494,0.003775779490446705
2136.3048990984826,331.133454449521,0.003752084432090233
2139.7955990984824,329.055537584387,0.0037285394854347886
2143.2862990984827,326.99078249059,0.003705143675257911
2146.7769990984725,324.939103698467,0.0036818960330999425
2150.267699098473,322.900416330384,0.0036587955972095265
2153.7583990984726,320.874636096003,0.0036358414124899757
2157.249099098483,318.861679287562,0.003613032530445795
2160.7397990984828,316.861462775249,0.0035903680091302547
2164.2304990984826,314.873904002576,0.0035678469130929844
2167.7211990984824,312.898920981838,0.0035454683133285102
2171.2118990984827,310.936432289589,0.0035232312872249968
2174.7025990984826,308.986357062193,0.003501134918513835
2178.1932990984824,307.048614991387,0.0034791782972193657
2181.6839990984827,305.12312631992,0.003457360519609466
2185.1746990984725,303.20981183721,0.003435680688146338
2188.665399098473,301.308592874353,0.0034141379114299556
2192.1560990984726,299.419391301505,0.0033927313041683996
2195.646799098483,297.542129522826,0.0033714599871205674
2199.1374990984827,295.67673047222,0.0033503230870479063
2202.6281990984826,293.823117609064,0.0033293197366660136
2206.1188990984824,291.981214914221,0.003308449074599463
2209.6095990984827,290.150946886067,0.0032877102453367857
2213.1002990984825,288.332238536531,0.0032671023991855995
2216.5909990984824,286.525015387125,0.0032466246922276242
2220.0816990984727,284.729203465023,0.003226276286274253
2223.5723990984725,282.944729299148,0.0032060563488222143
2227.063099098473,281.171519916332,0.00318596405301006
2230.5537990984826,279.409502837511,0.003165998577575052
2234.044499098483,277.65860607394,0.003146159106810272
2237.5351990984827,275.918758123465,0.003126444830522382
2241.0258990984826,274.189887966822,0.003106854943989687
2244.5165990984824,272.471925063956,0.003087388647920424
2248.0072990984827,270.764799350401,0.0030680451484117474
2251.4979990984825,269.068441233674,0.0030488236569088654
2254.9886990984824,267.382781589714,0.0030297233901646933
2258.4793990984726,265.707751759348,0.0030107435701998064
2261.9700990984725,264.043283544796,0.0029918834242628404
2265.4607990984728,262.389309206199,0.0029731421847911505
2268.9514990984826,260.745761458195,0.0029545190893720103
2272.442199098483,259.112573466506,0.002936013380703945
2275.9328990984827,257.489678844583,0.0029176243065587096
2279.4235990984826,255.877011650248,0.0028993511197432423
2282.9142990984824,254.274506382404,0.002881193078062387
2286.4049990984827,252.682097977744,0.002863149444281599
2289.8956990984825,251.09972180751,0.0028452194860902236
2293.386399098473,249.52731367427,0.0028274024760649766
2296.8770990984726,247.964809808731,0.0028096976916338295
2300.3677990984725,246.412146866582,0.002792104415040242
2303.8584990984828,244.869261925355,0.002774621933307588
2307.3491990984826,243.336092481325,0.0027572495382040354
2310.839899098483,241.81257644644,0.0027399865262077547
2314.3305990984827,240.298652145257,0.002722832198472205
2317.8212990984825,238.794258311943,0.002705785860792149
2321.3119990984824,237.299334087259,0.0026888468235694804
2324.8026990984827,235.81381901561,0.0026720144017797955
2328.2933990984825,234.337653042091,0.002655287914938925
2331.784099098473,232.870776509581,0.002638666687070001
2335.2747990984726,231.413130155849,0.0026221500466706705
2338.7654990984724,229.964655110688,0.002605737326680615
2342.2561990984827,228.525292893084,0.002589427864449477
2345.7468990984826,227.094985408388,0.002573221001704812
2349.237599098483,225.673674945542,0.0025571160845206608
2352.7282990984827,224.261304174301,0.0025411124632860674
2356.2189990984825,222.857816142497,0.0025252094926740795
2359.7096990984824,221.463154273321,0.002509406531610951
2363.2003990984826,220.077262362627,0.0024937029432455914
2366.6910990984725,218.700084576262,0.0024780980949193152
2370.1817990984728,217.331565447414,0.0024625913581357898
2373.6724990984726,215.971649873994,0.002447182108531371
2377.163199098483,214.620283116021,0.002431869725845472
2380.6538990984827,213.277410793054,0.002416653593891467
2384.1445990984826,211.942978881618,0.002401533100527524
2387.635299098483,210.616933712681,0.002386507637628017
2391.1259990984827,209.299221969128,0.0023715766010549023
2394.6166990984825,207.989790683266,0.002356739390629449
